Good
input : images/horizontal.ppm
output : images/horizontal.jpg
sample_factors : 2x2,1x2,1x2
couleur : 1
verbose : 0
data_frame : 
nb_colonne : 376
nb_ligne : 367
nb_MCU : 2162
maximum_value : 255
header : 15
isRGB : 1
nb_MCU : 2162
h1 2 v1 2
nb_MCU_ligne 46 nb_MCU_colonne 47
2162
389 384 value 1 1+indice 383 buffer 2
390 430 value 0 1+indice 383 buffer 2
391 431 value 1 1+indice 383 buffer 2
392 385 value 0 1+indice 385 buffer 4
393 386 value 1 1+indice 385 buffer 4
394 432 value 0 1+indice 385 buffer 4
395 433 value 1 1+indice 385 buffer 4
396 387 value 0 1+indice 387 buffer 6
397 388 value 1 1+indice 387 buffer 6
398 434 value 0 1+indice 387 buffer 6
399 435 value 1 1+indice 387 buffer 6
400 389 value 0 1+indice 389 buffer 8
401 390 value 1 1+indice 389 buffer 8
402 436 value 0 1+indice 389 buffer 8
403 437 value 1 1+indice 389 buffer 8
404 391 value 0 1+indice 391 buffer 10
405 392 value 1 1+indice 391 buffer 10
406 438 value 0 1+indice 391 buffer 10
407 439 value 1 1+indice 391 buffer 10
408 393 value 0 1+indice 393 buffer 12
409 394 value 1 1+indice 393 buffer 12
410 440 value 0 1+indice 393 buffer 12
411 441 value 1 1+indice 393 buffer 12
412 395 value 0 1+indice 395 buffer 14
413 396 value 1 1+indice 395 buffer 14
414 442 value 0 1+indice 395 buffer 14
415 443 value 1 1+indice 395 buffer 14
416 397 value 0 1+indice 397 buffer 16
417 398 value 1 1+indice 397 buffer 16
418 444 value 0 1+indice 397 buffer 16
419 445 value 1 1+indice 397 buffer 16
420 399 value 0 1+indice 399 buffer 18
421 400 value 1 1+indice 399 buffer 18
422 446 value 0 1+indice 399 buffer 18
423 447 value 1 1+indice 399 buffer 18
424 401 value 0 1+indice 401 buffer 20
425 402 value 1 1+indice 401 buffer 20
426 448 value 0 1+indice 401 buffer 20
427 449 value 1 1+indice 401 buffer 20
428 403 value 0 1+indice 403 buffer 22
429 404 value 1 1+indice 403 buffer 22
430 450 value 0 1+indice 403 buffer 22
431 451 value 1 1+indice 403 buffer 22
432 405 value 0 1+indice 405 buffer 24
433 406 value 1 1+indice 405 buffer 24
434 452 value 0 1+indice 405 buffer 24
435 453 value 1 1+indice 405 buffer 24
436 407 value 0 1+indice 407 buffer 26
437 408 value 1 1+indice 407 buffer 26
438 454 value 0 1+indice 407 buffer 26
439 455 value 1 1+indice 407 buffer 26
440 409 value 0 1+indice 409 buffer 28
441 410 value 1 1+indice 409 buffer 28
442 456 value 0 1+indice 409 buffer 28
443 457 value 1 1+indice 409 buffer 28
444 411 value 0 1+indice 411 buffer 30
445 412 value 1 1+indice 411 buffer 30
446 458 value 0 1+indice 411 buffer 30
447 459 value 1 1+indice 411 buffer 30
448 413 value 0 1+indice 413 buffer 32
449 414 value 1 1+indice 413 buffer 32
450 460 value 0 1+indice 413 buffer 32
451 461 value 1 1+indice 413 buffer 32
452 415 value 0 1+indice 415 buffer 34
453 416 value 1 1+indice 415 buffer 34
454 462 value 0 1+indice 415 buffer 34
455 463 value 1 1+indice 415 buffer 34
456 417 value 0 1+indice 417 buffer 36
457 418 value 1 1+indice 417 buffer 36
458 464 value 0 1+indice 417 buffer 36
459 465 value 1 1+indice 417 buffer 36
460 419 value 0 1+indice 419 buffer 38
461 420 value 1 1+indice 419 buffer 38
462 466 value 0 1+indice 419 buffer 38
463 467 value 1 1+indice 419 buffer 38
